,dataset,movie,shot,scale_label,scale_val,move_label,move_val,total_frames,fps,trailer_duration,frame_height,frame_width,frame_channels
16297,train,tt4360270,0054,FS,3,Static,4,64.0,30.0,2.1,720.0,1280.0,3
16298,train,tt4361050,0045,ECS,0,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
16299,train,tt4361050,0061,FS,3,Static,4,15.0,25.0,0.6,1080.0,1920.0,3
16300,train,tt4361050,0073,MS,2,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
16301,train,tt4361050,0077,ECS,0,Static,4,20.0,25.0,0.8,1080.0,1920.0,3
16302,train,tt4361270,0001,MS,2,Static,4,77.0,24.0,3.2,1080.0,1920.0,3
16303,train,tt4362512,0027,CS,1,Static,4,38.0,24.0,1.6,720.0,1280.0,3
16304,train,tt4365450,0003,LS,4,Motion,0,179.0,25.0,7.2,720.0,1280.0,3
16305,train,tt4365450,0010,LS,4,Motion,0,138.0,25.0,5.5,720.0,1280.0,3
16306,train,tt4365450,0011,ECS,0,Static,4,259.0,25.0,10.4,720.0,1280.0,3
16307,train,tt4365518,0018,CS,1,Static,4,56.0,24.0,2.3,720.0,1280.0,3
16308,train,tt4366830,0004,FS,3,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
16309,train,tt4372390,0010,MS,2,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
16310,train,tt4372390,0035,LS,4,Motion,0,124.0,25.0,5.0,1080.0,1920.0,3
16311,train,tt4372390,0040,FS,3,Motion,0,37.0,25.0,1.5,1080.0,1920.0,3
16312,train,tt4373868,0010,FS,3,Motion,0,26.0,24.0,1.1,1080.0,1920.0,3
16313,train,tt4373868,0022,FS,3,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
16314,train,tt4373932,0010,ECS,0,Static,4,31.0,24.0,1.3,1080.0,1920.0,3
16315,train,tt4374044,0023,FS,3,Motion,0,73.0,25.0,2.9,1080.0,1920.0,3
16316,train,tt4374044,0047,MS,2,Motion,0,19.0,25.0,0.8,1080.0,1920.0,3
16317,train,tt4375438,0015,LS,4,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
16318,train,tt4377942,0006,ECS,0,Static,4,24.0,24.0,1.0,1640.0,3840.0,3
16319,train,tt4377942,0007,ECS,0,Static,4,27.0,24.0,1.1,1640.0,3840.0,3
16320,train,tt4377942,0017,ECS,0,Static,4,31.0,24.0,1.3,1640.0,3840.0,3
16321,train,tt4377942,0019,CS,1,Motion,0,15.0,24.0,0.6,1640.0,3840.0,3
16322,train,tt4377942,0020,ECS,0,Motion,0,16.0,24.0,0.7,1640.0,3840.0,3
16323,train,tt4377942,0033,CS,1,Static,4,25.0,24.0,1.0,1640.0,3840.0,3
16324,train,tt4377942,0038,ECS,0,Static,4,17.0,24.0,0.7,1640.0,3840.0,3
16325,train,tt4377942,0041,ECS,0,Static,4,16.0,24.0,0.7,1640.0,3840.0,3
16326,train,tt4377942,0048,MS,2,Motion,0,20.0,24.0,0.8,1640.0,3840.0,3
16327,train,tt4377942,0050,ECS,0,Static,4,17.0,24.0,0.7,1640.0,3840.0,3
16328,train,tt4377942,0052,CS,1,Static,4,17.0,24.0,0.7,1640.0,3840.0,3
16329,train,tt4377942,0058,ECS,0,Static,4,16.0,24.0,0.7,1640.0,3840.0,3
16330,train,tt4377942,0059,ECS,0,Motion,0,16.0,24.0,0.7,1640.0,3840.0,3
16331,train,tt4378350,0001,LS,4,Static,4,64.0,25.0,2.6,720.0,1280.0,3
16332,train,tt4379102,0032,FS,3,Motion,0,15.0,24.0,0.6,1080.0,1920.0,3
16333,train,tt4379102,0033,FS,3,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
16334,train,tt4379180,0004,LS,4,Motion,0,34.0,25.0,1.4,1440.0,2560.0,3
16335,train,tt4379180,0017,FS,3,Motion,0,14.0,25.0,0.6,1440.0,2560.0,3
16336,train,tt4379180,0019,FS,3,Static,4,17.0,25.0,0.7,1440.0,2560.0,3
16337,train,tt4379180,0033,FS,3,Static,4,19.0,25.0,0.8,1440.0,2560.0,3
16338,train,tt4379180,0036,FS,3,Motion,0,26.0,25.0,1.0,1440.0,2560.0,3
16339,train,tt4379180,0045,CS,1,Static,4,22.0,25.0,0.9,1440.0,2560.0,3
16340,train,tt4379180,0047,LS,4,Motion,0,17.0,25.0,0.7,1440.0,2560.0,3
16341,train,tt4379180,0048,LS,4,Static,4,22.0,25.0,0.9,1440.0,2560.0,3
16342,train,tt4379180,0066,ECS,0,Static,4,37.0,25.0,1.5,1440.0,2560.0,3
16343,train,tt4379180,0070,MS,2,Motion,0,14.0,25.0,0.6,1440.0,2560.0,3
16344,train,tt4379180,0073,FS,3,Static,4,51.0,25.0,2.0,1440.0,2560.0,3
16345,train,tt4379728,0006,MS,2,Push,1,30.0,24.0,1.2,1080.0,1920.0,3
16346,train,tt4379728,0017,ECS,0,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
16347,train,tt4379728,0025,LS,4,Motion,0,16.0,24.0,0.7,1080.0,1920.0,3
16348,train,tt4380748,0002,FS,3,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
16349,train,tt4380748,0014,ECS,0,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
16350,train,tt4380748,0037,FS,3,Static,4,23.0,24.0,1.0,1080.0,1920.0,3
16351,train,tt4381048,0004,FS,3,Static,4,50.0,24.0,2.1,1080.0,1920.0,3
16352,train,tt4381048,0008,ECS,0,Static,4,78.0,24.0,3.2,1080.0,1920.0,3
16353,train,tt4381236,0004,MS,2,Static,4,55.0,24.0,2.3,1080.0,1920.0,3
16354,train,tt4381236,0009,CS,1,Static,4,125.0,24.0,5.2,1080.0,1920.0,3
16355,train,tt4381236,0014,CS,1,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
16356,train,tt4381236,0025,MS,2,Static,4,49.0,24.0,2.0,1080.0,1920.0,3
16357,train,tt4381236,0040,ECS,0,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
16358,train,tt4381236,0041,CS,1,Static,4,49.0,24.0,2.0,1080.0,1920.0,3
16359,train,tt4381242,0028,LS,4,Motion,0,15.0,30.0,0.5,720.0,1280.0,3
16360,train,tt4381242,0036,LS,4,Push,1,37.0,30.0,1.2,720.0,1280.0,3
16361,train,tt4381656,0019,ECS,0,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
16362,train,tt4382618,0009,LS,4,Motion,0,36.0,24.0,1.5,720.0,1280.0,3
16363,train,tt4382618,0026,ECS,0,Static,4,21.0,24.0,0.9,720.0,1280.0,3
16364,train,tt4382618,0035,FS,3,Push,1,30.0,24.0,1.2,720.0,1280.0,3
16365,train,tt4382618,0040,FS,3,Motion,0,22.0,24.0,0.9,720.0,1280.0,3
16366,train,tt4382618,0041,MS,2,Static,4,14.0,24.0,0.6,720.0,1280.0,3
16367,train,tt4382618,0046,LS,4,Motion,0,34.0,24.0,1.4,720.0,1280.0,3
16368,train,tt4382872,0005,LS,4,Motion,0,21.0,24.0,0.9,2160.0,3840.0,3
16369,train,tt4382872,0014,FS,3,Push,1,50.0,24.0,2.1,2160.0,3840.0,3
16370,train,tt4382872,0056,FS,3,Motion,0,14.0,24.0,0.6,2160.0,3840.0,3
16371,train,tt4385956,0037,FS,3,Motion,0,28.0,24.0,1.2,1080.0,1920.0,3
16372,train,tt4386242,0012,FS,3,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
16373,train,tt4386242,0022,MS,2,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
16374,train,tt4386356,0012,MS,2,Static,4,59.0,24.0,2.5,1080.0,1920.0,3
16375,train,tt4388230,0002,MS,2,Motion,0,66.0,24.0,2.8,1080.0,1440.0,3
16376,train,tt4388230,0014,FS,3,Static,4,34.0,24.0,1.4,1080.0,1440.0,3
16377,train,tt4388230,0020,MS,2,Static,4,60.0,24.0,2.5,1080.0,1440.0,3
16378,train,tt4388606,0018,LS,4,Push,1,25.0,24.0,1.0,1080.0,1920.0,3
16379,train,tt4388606,0019,MS,2,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
16380,train,tt4388606,0054,LS,4,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
16381,train,tt4388606,0088,MS,2,Static,4,50.0,24.0,2.1,1080.0,1920.0,3
16382,train,tt4388606,0094,CS,1,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
16383,train,tt4392438,0032,FS,3,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
16384,train,tt4392438,0042,MS,2,Motion,0,25.0,24.0,1.0,1080.0,1920.0,3
16385,train,tt4392438,0055,CS,1,Static,4,40.0,24.0,1.7,1080.0,1920.0,3
16386,train,tt4392438,0068,MS,2,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
16387,train,tt4392770,0007,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
16388,train,tt4392770,0020,CS,1,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
16389,train,tt4392770,0030,LS,4,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
16390,train,tt4400028,0014,CS,1,Static,4,20.0,25.0,0.8,1080.0,1920.0,3
16391,train,tt4400028,0018,MS,2,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
16392,train,tt4400028,0019,FS,3,Static,4,41.0,25.0,1.6,1080.0,1920.0,3
16393,train,tt4400028,0030,CS,1,Push,1,59.0,25.0,2.4,1080.0,1920.0,3
16394,train,tt4400028,0032,CS,1,Static,4,35.0,25.0,1.4,1080.0,1920.0,3
16395,train,tt4400086,0039,MS,2,Static,4,28.0,25.0,1.1,1080.0,1920.0,3
16396,train,tt4400086,0040,CS,1,Static,4,35.0,25.0,1.4,1080.0,1920.0,3
16397,train,tt4401288,0003,CS,1,Static,4,36.0,25.0,1.4,720.0,1280.0,3
16398,train,tt4401288,0007,FS,3,Static,4,38.0,25.0,1.5,720.0,1280.0,3
16399,train,tt4401288,0009,CS,1,Static,4,18.0,25.0,0.7,720.0,1280.0,3
16400,train,tt4401288,0011,MS,2,Motion,0,18.0,25.0,0.7,720.0,1280.0,3
16401,train,tt4401288,0017,MS,2,Motion,0,26.0,25.0,1.0,720.0,1280.0,3
16402,train,tt4401288,0021,ECS,0,Static,4,32.0,25.0,1.3,720.0,1280.0,3
16403,train,tt4401288,0023,ECS,0,Static,4,19.0,25.0,0.8,720.0,1280.0,3
16404,train,tt4401288,0029,ECS,0,Static,4,23.0,25.0,0.9,720.0,1280.0,3
16405,train,tt4401704,0021,CS,1,Static,4,72.0,24.0,3.0,1080.0,1920.0,3
16406,train,tt4401884,0018,ECS,0,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
16407,train,tt4401884,0031,CS,1,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
16408,train,tt4401884,0035,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
16409,train,tt4401884,0051,CS,1,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
16410,train,tt4401884,0075,CS,1,Static,4,70.0,24.0,2.9,1080.0,1920.0,3
16411,train,tt4405018,0005,LS,4,Static,4,110.0,24.0,4.6,1080.0,1920.0,3
16412,train,tt4405018,0010,LS,4,Static,4,82.0,24.0,3.4,1080.0,1920.0,3
16413,train,tt4405018,0011,LS,4,Static,4,109.0,24.0,4.5,1080.0,1920.0,3
16414,train,tt4405018,0014,LS,4,Static,4,121.0,24.0,5.0,1080.0,1920.0,3
16415,train,tt4405018,0017,LS,4,Motion,0,67.0,24.0,2.8,1080.0,1920.0,3
16416,train,tt4405018,0022,LS,4,Static,4,128.0,24.0,5.3,1080.0,1920.0,3
16417,train,tt4405018,0025,LS,4,Static,4,97.0,24.0,4.0,1080.0,1920.0,3
16418,train,tt4405018,0026,LS,4,Static,4,92.0,24.0,3.8,1080.0,1920.0,3
16419,train,tt4405018,0027,LS,4,Static,4,114.0,24.0,4.8,1080.0,1920.0,3
16420,train,tt4405018,0028,LS,4,Static,4,116.0,24.0,4.8,1080.0,1920.0,3
16421,train,tt4409912,0002,LS,4,Static,4,29.0,25.0,1.2,1080.0,1920.0,3
16422,train,tt4409912,0003,ECS,0,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
16423,train,tt4409912,0016,LS,4,Static,4,24.0,25.0,1.0,1080.0,1920.0,3
16424,train,tt4409912,0024,CS,1,Static,4,31.0,25.0,1.2,1080.0,1920.0,3
16425,train,tt4409912,0025,CS,1,Static,4,69.0,25.0,2.8,1080.0,1920.0,3
16426,train,tt4410600,0003,ECS,0,Push,1,18.0,24.0,0.8,1080.0,1920.0,3
16427,train,tt4410600,0023,FS,3,Push,1,14.0,24.0,0.6,1080.0,1920.0,3
16428,train,tt4410798,0001,LS,4,Motion,0,21.0,24.0,0.9,858.0,2048.0,3
16429,train,tt4411504,0010,MS,2,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
16430,train,tt4413338,0008,LS,4,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
16431,train,tt4413338,0020,ECS,0,Static,4,32.0,24.0,1.3,1080.0,1920.0,3
16432,train,tt4413338,0026,CS,1,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
16433,train,tt4413338,0027,ECS,0,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
16434,train,tt4415068,0019,LS,4,Motion,0,30.0,25.0,1.2,1080.0,1920.0,3
16435,train,tt4415068,0042,LS,4,Motion,0,21.0,25.0,0.8,1080.0,1920.0,3
16436,train,tt4416518,0028,CS,1,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
16437,train,tt4416518,0030,CS,1,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
16438,train,tt4416518,0044,CS,1,Static,4,23.0,24.0,1.0,1080.0,1920.0,3
16439,train,tt4416518,0067,ECS,0,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
16440,train,tt4416518,0071,CS,1,Static,4,36.0,24.0,1.5,1080.0,1920.0,3
16441,train,tt4417102,0003,MS,2,Motion,0,32.0,24.0,1.3,1080.0,1920.0,3
16442,train,tt4417102,0008,LS,4,Motion,0,23.0,24.0,1.0,1080.0,1920.0,3
16443,train,tt4417102,0009,MS,2,Motion,0,16.0,24.0,0.7,1080.0,1920.0,3
16444,train,tt4417102,0033,MS,2,Motion,0,47.0,24.0,2.0,1080.0,1920.0,3
16445,train,tt4417102,0044,MS,2,Push,1,69.0,24.0,2.9,1080.0,1920.0,3
16446,train,tt4417502,0020,FS,3,Motion,0,32.0,25.0,1.3,720.0,1280.0,3
16447,train,tt4417502,0023,FS,3,Static,4,14.0,25.0,0.6,720.0,1280.0,3
16448,train,tt4417502,0038,FS,3,Static,4,51.0,25.0,2.0,720.0,1280.0,3
16449,train,tt4417502,0065,LS,4,Static,4,15.0,25.0,0.6,720.0,1280.0,3
16450,train,tt4417522,0027,FS,3,Static,4,37.0,24.0,1.5,1080.0,1920.0,3
16451,train,tt4417522,0028,LS,4,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
16452,train,tt4418398,0007,LS,4,Motion,0,31.0,30.0,1.0,1080.0,1920.0,3
16453,train,tt4418398,0035,FS,3,Motion,0,26.0,30.0,0.9,1080.0,1920.0,3
16454,train,tt4418882,0011,CS,1,Static,4,82.0,25.0,3.3,1080.0,1920.0,3
16455,train,tt4418882,0019,CS,1,Static,4,81.0,25.0,3.2,1080.0,1920.0,3
16456,train,tt4418882,0044,CS,1,Motion,0,67.0,25.0,2.7,1080.0,1920.0,3
16457,train,tt4418882,0049,MS,2,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
16458,train,tt4418882,0052,CS,1,Static,4,47.0,25.0,1.9,1080.0,1920.0,3
16459,train,tt4419364,0009,CS,1,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
16460,train,tt4419364,0045,FS,3,Motion,0,15.0,24.0,0.6,1080.0,1920.0,3
16461,train,tt4419364,0046,CS,1,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
16462,train,tt4419596,0036,ECS,0,Motion,0,29.0,24.0,1.2,858.0,2048.0,3
16463,train,tt4419596,0037,CS,1,Static,4,58.0,24.0,2.4,858.0,2048.0,3
16464,train,tt4419678,0007,FS,3,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
16465,train,tt4419678,0010,CS,1,Static,4,33.0,25.0,1.3,1080.0,1920.0,3
16466,train,tt4419678,0020,CS,1,Static,4,35.0,25.0,1.4,1080.0,1920.0,3
16467,train,tt4419678,0033,FS,3,Static,4,62.0,25.0,2.5,1080.0,1920.0,3
16468,train,tt4419678,0038,LS,4,Static,4,60.0,25.0,2.4,1080.0,1920.0,3
16469,train,tt4420704,0042,ECS,0,Static,4,34.0,24.0,1.4,1080.0,1920.0,3
16470,train,tt4420704,0043,ECS,0,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
16471,train,tt4420704,0045,MS,2,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
16472,train,tt4420704,0050,FS,3,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
16473,train,tt4420970,0017,CS,1,Static,4,41.0,24.0,1.7,1080.0,1920.0,3
16474,train,tt4420970,0018,LS,4,Pull,2,61.0,24.0,2.5,1080.0,1920.0,3
16475,train,tt4420970,0024,LS,4,Static,4,48.0,24.0,2.0,1080.0,1920.0,3
16476,train,tt4420970,0043,CS,1,Motion,0,43.0,24.0,1.8,1080.0,1920.0,3
16477,train,tt4422240,0006,ECS,0,Static,4,104.0,24.0,4.3,858.0,2048.0,3
16478,train,tt4422240,0007,ECS,0,Static,4,21.0,24.0,0.9,858.0,2048.0,3
16479,train,tt4422240,0008,ECS,0,Static,4,40.0,24.0,1.7,858.0,2048.0,3
16480,train,tt4424228,0003,FS,3,Static,4,29.0,25.0,1.2,1080.0,1920.0,3
16481,train,tt4424228,0005,FS,3,Static,4,27.0,25.0,1.1,1080.0,1920.0,3
16482,train,tt4424228,0019,MS,2,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
16483,train,tt4424228,0026,MS,2,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
16484,train,tt4424228,0028,LS,4,Motion,0,24.0,25.0,1.0,1080.0,1920.0,3
16485,train,tt4424228,0047,LS,4,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
16486,train,tt4424228,0064,FS,3,Static,4,21.0,25.0,0.8,1080.0,1920.0,3
16487,train,tt4424350,0017,MS,2,Static,4,49.0,24.0,2.0,720.0,1280.0,3
16488,train,tt4424350,0045,FS,3,Motion,0,161.0,24.0,6.7,720.0,1280.0,3
16489,train,tt4424350,0069,MS,2,Static,4,30.0,24.0,1.2,720.0,1280.0,3
16490,train,tt4424350,0073,CS,1,Static,4,55.0,24.0,2.3,720.0,1280.0,3
16491,train,tt4424350,0075,MS,2,Motion,0,86.0,24.0,3.6,720.0,1280.0,3
16492,train,tt4425064,0002,LS,4,Pull,2,53.0,24.0,2.2,1080.0,1920.0,3
16493,train,tt4425064,0047,CS,1,Motion,0,28.0,24.0,1.2,1080.0,1920.0,3
16494,train,tt4425064,0077,ECS,0,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
16495,train,tt4426656,0014,LS,4,Static,4,59.0,24.0,2.5,1080.0,1920.0,3
16496,train,tt4428728,0031,LS,4,Static,4,40.0,25.0,1.6,1080.0,1920.0,3
16497,train,tt4428740,0017,CS,1,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
16498,train,tt4428740,0018,MS,2,Static,4,45.0,25.0,1.8,1080.0,1920.0,3
16499,train,tt4428740,0027,ECS,0,Static,4,28.0,25.0,1.1,1080.0,1920.0,3
16500,train,tt4428740,0048,ECS,0,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
16501,train,tt4428774,0000,LS,4,Motion,0,13.0,24.0,0.5,720.0,1280.0,3
16502,train,tt4428774,0005,ECS,0,Static,4,36.0,24.0,1.5,720.0,1280.0,3
16503,train,tt4428774,0032,CS,1,Static,4,28.0,24.0,1.2,720.0,1280.0,3
16504,train,tt4428774,0051,MS,2,Motion,0,32.0,24.0,1.3,720.0,1280.0,3
16505,train,tt4428774,0068,MS,2,Static,4,99.0,24.0,4.1,720.0,1280.0,3
16506,train,tt4428800,0031,LS,4,Motion,0,25.0,25.0,1.0,1080.0,1920.0,3
16507,train,tt4428814,0004,CS,1,Static,4,59.0,25.0,2.4,1080.0,1920.0,3
16508,train,tt4430212,0023,LS,4,Motion,0,42.0,24.0,1.8,1080.0,1920.0,3
16509,train,tt4430212,0041,FS,3,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
16510,train,tt4430212,0060,LS,4,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
16511,train,tt4431208,0004,ECS,0,Static,4,48.0,24.0,2.0,1080.0,1920.0,3
16512,train,tt4431208,0005,ECS,0,Motion,0,28.0,24.0,1.2,1080.0,1920.0,3
16513,train,tt4431208,0010,CS,1,Motion,0,26.0,24.0,1.1,1080.0,1920.0,3
16514,train,tt4431208,0024,FS,3,Motion,0,32.0,24.0,1.3,1080.0,1920.0,3
16515,train,tt4431208,0046,FS,3,Push,1,58.0,24.0,2.4,1080.0,1920.0,3
16516,train,tt4431208,0053,MS,2,Motion,0,47.0,24.0,2.0,1080.0,1920.0,3
16517,train,tt4431208,0079,FS,3,Motion,0,31.0,24.0,1.3,1080.0,1920.0,3
16518,train,tt4431250,0004,ECS,0,Static,4,17.0,24.0,0.7,720.0,1280.0,3
16519,train,tt4431250,0006,CS,1,Static,4,23.0,24.0,1.0,720.0,1280.0,3
16520,train,tt4432694,0001,LS,4,Static,4,46.0,25.0,1.8,1080.0,1920.0,3
16521,train,tt4432694,0002,LS,4,Motion,0,55.0,25.0,2.2,1080.0,1920.0,3
16522,train,tt4432694,0005,ECS,0,Static,4,20.0,25.0,0.8,1080.0,1920.0,3
16523,train,tt4432694,0010,MS,2,Static,4,28.0,25.0,1.1,1080.0,1920.0,3
16524,train,tt4432694,0022,ECS,0,Static,4,24.0,25.0,1.0,1080.0,1920.0,3
16525,train,tt4432694,0023,LS,4,Static,4,50.0,25.0,2.0,1080.0,1920.0,3
16526,train,tt4432694,0028,FS,3,Static,4,57.0,25.0,2.3,1080.0,1920.0,3
16527,train,tt4432694,0029,LS,4,Static,4,44.0,25.0,1.8,1080.0,1920.0,3
16528,train,tt4432694,0033,FS,3,Static,4,44.0,25.0,1.8,1080.0,1920.0,3
16529,train,tt4432694,0041,FS,3,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
16530,train,tt4432694,0042,LS,4,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
16531,train,tt4432694,0045,LS,4,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
16532,train,tt4432912,0032,MS,2,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
16533,train,tt4432912,0039,FS,3,Motion,0,50.0,24.0,2.1,1080.0,1920.0,3
16534,train,tt4432912,0047,LS,4,Motion,0,45.0,24.0,1.9,1080.0,1920.0,3
16535,train,tt4432912,0052,FS,3,Motion,0,21.0,24.0,0.9,1080.0,1920.0,3
16536,train,tt4435282,0002,ECS,0,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
16537,train,tt4435282,0015,CS,1,Static,4,97.0,25.0,3.9,1080.0,1920.0,3
16538,train,tt4435282,0036,MS,2,Static,4,21.0,25.0,0.8,1080.0,1920.0,3
16539,train,tt4437046,0002,LS,4,Motion,0,23.0,24.0,1.0,1080.0,1920.0,3
16540,train,tt4437046,0011,MS,2,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
16541,train,tt4437046,0021,LS,4,Motion,0,18.0,24.0,0.8,1080.0,1920.0,3
16542,train,tt4437046,0032,FS,3,Motion,0,33.0,24.0,1.4,1080.0,1920.0,3
16543,train,tt4437046,0033,FS,3,Push,1,29.0,24.0,1.2,1080.0,1920.0,3
16544,train,tt4437046,0042,MS,2,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
16545,train,tt4437046,0049,ECS,0,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
16546,train,tt4437046,0051,ECS,0,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
16547,train,tt4437046,0100,MS,2,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
16548,train,tt4437216,0009,MS,2,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
16549,train,tt4437216,0043,MS,2,Static,4,29.0,25.0,1.2,1080.0,1920.0,3
16550,train,tt4437216,0060,CS,1,Static,4,15.0,25.0,0.6,1080.0,1920.0,3
16551,train,tt4437216,0088,MS,2,Motion,0,16.0,25.0,0.6,1080.0,1920.0,3
16552,train,tt4437216,0113,FS,3,Static,4,32.0,25.0,1.3,1080.0,1920.0,3
16553,train,tt4437216,0125,CS,1,Pull,2,49.0,25.0,2.0,1080.0,1920.0,3
16554,train,tt4437216,0126,ECS,0,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
16555,train,tt4437216,0153,CS,1,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
16556,train,tt4437216,0171,FS,3,Motion,0,16.0,25.0,0.6,1080.0,1920.0,3
16557,train,tt4438844,0013,LS,4,Motion,0,45.0,24.0,1.9,1080.0,1920.0,3
16558,train,tt4438844,0014,LS,4,Motion,0,50.0,24.0,2.1,1080.0,1920.0,3
16559,train,tt4438844,0015,LS,4,Motion,0,53.0,24.0,2.2,1080.0,1920.0,3
16560,train,tt4438844,0017,LS,4,Motion,0,75.0,24.0,3.1,1080.0,1920.0,3
16561,train,tt4438844,0018,LS,4,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
16562,train,tt4438844,0022,LS,4,Motion,0,39.0,24.0,1.6,1080.0,1920.0,3
16563,train,tt4438844,0025,LS,4,Static,4,65.0,24.0,2.7,1080.0,1920.0,3
16564,train,tt4438844,0026,CS,1,Static,4,70.0,24.0,2.9,1080.0,1920.0,3
16565,train,tt4438844,0043,ECS,0,Static,4,60.0,24.0,2.5,1080.0,1920.0,3
16566,train,tt4438844,0045,LS,4,Motion,0,31.0,24.0,1.3,1080.0,1920.0,3
16567,train,tt4438844,0046,LS,4,Motion,0,32.0,24.0,1.3,1080.0,1920.0,3
16568,train,tt4438844,0055,ECS,0,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
16569,train,tt4438848,0000,ECS,0,Push,1,124.0,25.0,5.0,1080.0,1920.0,3
16570,train,tt4438848,0005,FS,3,Static,4,18.0,25.0,0.7,1080.0,1920.0,3
16571,train,tt4438848,0021,MS,2,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
16572,train,tt4438848,0023,MS,2,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
16573,train,tt4438848,0037,CS,1,Static,4,27.0,25.0,1.1,1080.0,1920.0,3
16574,train,tt4438848,0045,MS,2,Static,4,28.0,25.0,1.1,1080.0,1920.0,3
16575,train,tt4438848,0093,MS,2,Static,4,64.0,25.0,2.6,1080.0,1920.0,3
16576,train,tt4439120,0015,MS,2,Push,1,26.0,24.0,1.1,1080.0,1920.0,3
16577,train,tt4439120,0017,FS,3,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
16578,train,tt4439120,0019,MS,2,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
16579,train,tt4439120,0027,FS,3,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
16580,train,tt4439120,0033,CS,1,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
16581,train,tt4439120,0041,FS,3,Static,4,58.0,24.0,2.4,1080.0,1920.0,3
16582,train,tt4439178,0032,MS,2,Motion,0,52.0,24.0,2.2,1080.0,1920.0,3
16583,train,tt4439178,0048,FS,3,Static,4,40.0,24.0,1.7,1080.0,1920.0,3
16584,train,tt4441150,0004,MS,2,Static,4,104.0,25.0,4.2,1080.0,1920.0,3
